Investment type,Transaction date,Investment amount,Closing price,Holding period,Transaction fees,Market volatility,Inflation Rate,GDP Rate
Bond,30-11-2013,294682,9178.99,3,21694.4,0.58,10.3,4.8
Bond,30-06-2014,387325,4924.25,13,22704.36,0.43,6.77,4.8
Bond,30-04-2021,315192,7026.17,17,26207.56,0.35,4.23,0.9
Bond,31-08-2019,357366,7055.83,18,26920.9,0.19,3.28,5
Bond,31-08-2022,511001,8490.26,4,20292.7,0.57,7,13.5
Bond,30-04-2020,9923,8586.14,19,37027.58,0.47,7.22,3.7
Bond,31-10-2018,589159,6730.51,15,37532.94,0.3,3.38,7.3
Bond,31-08-2015,555458,7396.89,16,15517.8,0.36,3.74,7
Bond,30-04-2019,436193,11394.98,3,11893.14,0.51,2.99,6.1
Bond,30-04-2017,9923,11220.72,17,33976.08,0.31,2.99,6.3
Bond,30-11-2016,170472,6073.28,18,19244.22,0.51,3.63,7.3
Bond,31-03-2022,926610,9769.31,9,34746.36,0.3,6.95,4.9
Bond,31-07-2020,1273963,14441.37,6,7239.19,0.2,6.73,-15
Bond,30-09-2017,1338109,6412.96,13,21334.07,0.47,2.28,6
Bond,29-02-2020,464035,6838.66,17,27736.11,0.36,6.58,4.7
Bond,28-02-2022,227715,12710.47,15,12617.5,0.19,6.07,5.4
Bond,30-04-2021,1253353,7768.2,5,34803.62,0.22,4.23,0.9
Bond,28-02-2017,1132290,11332.5,19,3445.69,0.28,3.65,7
Bond,31-01-2019,1287556,8110.64,9,27291.89,0.18,1.97,6.7
Bond,31-08-2016,1526037,11811.78,17,29402.56,0.51,5.05,7.1
Bond,31-07-2012,878412,7271.12,10,27495.36,0.22,9.86,5.3
Bond,31-01-2012,448353,7197.18,19,19937.61,0.49,7.65,6.3
Bond,30-06-2021,786958,10597.77,19,29828.33,0.25,6.26,3
Bond,30-09-2015,218228,6702.67,9,7706.29,0.42,4.41,7.2
Bond,31-07-2014,632759,7318.31,11,20822.92,0.53,7.39,5
Bond,30-06-2017,9923,10564.52,5,21734.71,0.15,1.46,5.9
Bond,28-02-2019,473236,18321.42,4,11373.27,0.42,2.57,6.6
Bond,31-05-2017,1194957,12817.73,5,22990.73,0.53,2.18,6.1
Bond,30-09-2019,227422,7177.88,9,7197.67,0.52,3.99,4.7
Bond,31-03-2017,1312895,5125.37,9,36107.25,0.28,3.89,6.7
Bond,31-07-2016,247187,5160.51,11,32990.11,0.32,6.07,7.3
Bond,31-03-2019,9923,6452.23,14,14919.47,0.52,2.86,6.3
Bond,31-05-2022,191882,5224.77,16,10570.27,0.52,7.04,4.1
Bond,31-03-2018,211656,8511.79,7,19251.73,0.49,4.28,7.3
Bond,30-11-2015,521878,9263.88,20,31592.79,0.62,5.41,7.4
Bond,30-04-2022,560999,9085.55,17,34882.03,0.21,7.79,4.9
Bond,31-08-2012,1385867,6472.83,20,39963.46,0.46,10.03,5.5
Bond,31-12-2015,9923,16832.82,8,22688.15,0.48,5.62,7.3
Bond,31-05-2015,172357,5996.41,20,30836.04,0.26,5.01,7.5
Bond,31-01-2022,297654,8519.06,1,23832.11,0.24,6.01,5.1
Bond,31-07-2013,944131,7747.74,17,35399.99,0.18,10.6,4.5
Bond,31-03-2016,1606035,6638.51,1,20693.89,0.55,4.83,7.5
Bond,31-03-2019,495385,11248.08,5,17224.22,0.62,2.86,6.3
Bond,30-04-2021,1235231,9318.32,16,29214.11,0.49,4.23,0.9
Bond,30-06-2016,1266390,7432.36,10,28118.06,0.34,5.77,7.5
Bond,31-08-2020,1659041,8219.3,14,35405.83,0.18,6.69,-23.9
Bond,30-06-2019,590069,10129.55,11,18394,0.29,3.18,5.3
Bond,31-03-2015,963433,11776.13,10,22953.29,0.26,5.25,7.4
Bond,28-02-2022,155525,8993.95,8,22218.64,0.19,6.07,5.4
Bond,30-04-2015,805554,6848.79,16,27885.89,0.36,4.87,7.4
Bond,30-04-2016,1952418,9487.16,20,30616.28,0.28,5.47,7.7
Bond,31-01-2022,585395,7709.97,2,22283.14,0.27,6.01,5.1
Bond,30-11-2022,420734,6099.85,9,29274.38,0.21,5.88,6.3
Bond,31-10-2019,686366,7598.48,7,8108.93,0.43,4.62,4.5
Bond,31-08-2022,338683,6144.53,12,25595.1,0.37,7,13.5
Bond,31-07-2019,1558130,11113.92,17,10941.26,0.25,3.19,5.1
Bond,31-05-2021,541916,5244.52,4,15453.69,0.21,6.3,1.6
Bond,29-02-2020,1315962,11826.99,16,36291.67,0.54,6.58,4.7
Bond,31-03-2014,317716,9827.09,14,25272.55,0.21,8.25,4.6
Bond,30-09-2015,9923,10404.33,16,17362.66,0.22,4.41,7.2
Bond,31-12-2014,1409899,6290.99,2,25703.73,0.35,4.28,6
Bond,31-03-2012,231866,8116.71,17,26662,0.39,9.47,5.9
Bond,28-02-2015,330667,9129.43,20,22687.73,0.37,5.37,7.5
Bond,31-08-2012,1655809,10996.62,5,24345.82,0.21,10.03,5.5
Bond,31-05-2017,116092,6135.05,12,16593.37,0.57,2.18,6.1
Bond,31-12-2021,1133764,13925.93,4,21451.42,0.48,5.66,6.2
Bond,30-09-2012,1023234,11535.05,17,28073.44,0.15,9.73,5.4
Bond,31-12-2018,813835,10686.32,15,17101.23,0.23,2.11,6.9
Bond,31-01-2022,864062,8772.78,20,39119.04,0.46,6.01,5.1
Bond,31-05-2015,385662,11196.84,5,24794.1,0.31,5.01,7.5
Bond,31-12-2019,268383,6386.28,17,33299.13,0.21,7.75,4.6
Bond,28-02-2013,94345,8492.33,2,33957.55,0.65,7.9,4.5
Bond,31-05-2013,1377818,7802.15,3,16242.12,0.63,9.4,4.8
Bond,31-03-2019,9923,7312.02,18,37982.69,0.41,2.86,6.3
Bond,31-07-2020,9923,9516.7,6,19100.16,0.43,6.73,-15
Bond,30-11-2013,911361,6461.26,6,23109.12,0.47,10.3,4.8
Bond,30-09-2022,15026,7174.34,15,1408.72,0.15,7.41,9
Bond,30-06-2021,1506033,17351.34,8,25113.16,0.48,6.26,3
Bond,30-09-2020,720533,6202.78,3,25736.77,0.24,7.27,-15
Bond,31-10-2018,1065132,7801.5,5,31519.09,0.42,3.38,7.3
Bond,28-02-2022,1300061,9211.85,16,28876.3,0.5,6.07,5.4
Bond,31-01-2021,485534,11952.92,20,30576.72,0.36,4.06,-1
Bond,28-02-2015,1346058,8858.48,19,9423.01,0.16,5.37,7.5
Bond,30-11-2013,9923,5564.16,17,26765.88,0.1,10.3,4.8
Bond,31-03-2012,9923,7963.64,15,28018.98,0.28,9.47,5.9
Bond,31-03-2018,280123,12311.52,1,16463.61,0.33,4.28,7.3
Bond,31-03-2017,1046579,12016.87,7,25368.41,0.14,3.89,6.7
Bond,31-07-2018,766584,7033.66,13,16127.19,0.42,4.17,8
Bond,30-09-2017,374422,12073.94,19,18529.3,0.51,2.28,6
Bond,31-03-2015,360283,12850.16,18,32830.87,0.35,5.25,7.4
Bond,31-08-2020,1182380,9736.31,20,34086.34,0.59,6.69,-23.9
Bond,31-08-2014,9923,5995.13,11,19908.12,0.18,7.03,5.7
Bond,30-06-2017,142782,8775.64,16,25492.85,0.18,1.46,5.9
Bond,31-05-2021,861196,8612.7,1,20418.46,0.47,6.3,1.6
Bond,30-09-2019,1092657,8204.04,18,35140.37,0.49,3.99,4.7
Bond,30-11-2018,1508735,7545.08,20,36362.01,0.32,2.33,7.1
Bond,30-09-2021,153005,11240.65,8,26970.22,0.23,4.35,15
Bond,31-01-2019,464364,7437.89,7,35688.14,0.28,1.97,6.7
Bond,30-04-2022,1106535,7784.26,4,20993.82,0.5,7.79,4.9
Bond,31-12-2015,812648,7475.26,15,24697.94,0.28,5.62,7.3
Bond,28-02-2014,700591,18758.35,18,10736.46,0.19,7.88,4.7
Bond,31-10-2013,1085394,6722.46,6,27184.68,0.11,12.2,4.7
Bond,31-01-2021,9923,10584.26,4,31454.68,0.31,4.06,-1
Bond,31-01-2013,1097027,9927.16,2,15687.86,0.53,8.6,4.9
Bond,31-12-2015,115199,9315.77,9,24452.74,0.27,5.62,7.3
Bond,31-12-2013,448969,9320.15,13,19091.68,0.5,10.6,4.8
Bond,30-04-2017,1030606,10625.19,20,26624.09,0.59,2.99,6.3
Bond,31-01-2014,1223006,7177.19,14,39963.46,0.26,8.6,4.7
Bond,31-05-2020,363646,5198.36,16,36403.3,0.16,6.27,3.1
Bond,31-05-2012,78976,6132.38,16,35429.85,0.25,10.36,5.3
Bond,31-10-2017,983621,11909.82,15,30008.94,0.2,3.58,6.1
Bond,31-10-2022,294245,7659.14,15,6941.45,0.22,6.77,7
Bond,28-02-2019,145563,6408.79,19,28942.3,0.28,2.57,6.6
Bond,28-02-2019,611253,9050.53,18,24073.55,0.25,2.57,6.6
Bond,31-08-2014,396857,6273.48,13,22781.74,0.53,7.03,5.7
Bond,31-07-2021,1433393,6222.82,8,32719.89,0.38,5.59,10
Bond,30-09-2020,567473,16492.22,14,22567.48,0.59,7.27,-15
Bond,31-03-2013,1368942,17457.33,15,30406.91,0.34,8.3,4.6
Bond,30-09-2017,390390,16795.15,4,26628.28,0.58,2.28,6
Bond,31-03-2016,1416358,7469.77,13,35540.94,0.41,4.83,7.5
Bond,30-06-2016,1136583,8502.11,16,36038.27,0.52,5.77,7.5
Bond,30-06-2021,302886,10875.95,2,14476.09,0.34,6.26,3
Bond,30-06-2021,631536,7615.3,13,20282.82,0.51,6.26,3
Bond,30-11-2016,863827,7025.18,15,26474.33,0.66,3.63,7.3
Bond,31-01-2016,9923,9945.39,6,15183.63,0.58,5.69,7.2
Bond,31-07-2020,585222,14879.1,15,2902.38,0.15,6.73,-15
Bond,31-05-2018,543477,6664.38,16,496.15,0.47,4.87,7.7
Bond,31-07-2022,1516426,7955.15,14,32798.33,0.28,6.71,9
Bond,31-07-2019,1441604,8089.03,2,24330.92,0.53,3.19,5.1
Bond,29-02-2012,1003181,7489.45,8,24274.73,0.19,8.83,6.1
Bond,30-04-2021,55969,9172.25,11,18689.17,0.69,4.23,0.9
Bond,31-05-2022,477294,5074.7,8,32158.87,0.18,7.04,4.1
Bond,28-02-2015,419116,10984.49,5,22996.85,0.19,5.37,7.5
Bond,31-03-2018,1237392,10648.7,15,9545.88,0.22,4.28,7.3
Bond,31-10-2019,359509,11210.45,1,33220.03,0.3,4.62,4.5
Bond,30-04-2012,404198,6101.7,17,29708.92,0.2,10.26,5.7
Bond,28-02-2015,128847,7188.89,2,20088.25,0.23,5.37,7.5
Bond,31-01-2018,197522,12160.88,20,30735.65,0.52,5.07,7
Bond,31-01-2014,9923,9848.73,13,31442.57,0.54,8.6,4.7
Bond,31-01-2017,174802,11546.61,10,11815.19,0.49,3.17,7.1
Bond,31-08-2015,391560,6928.93,13,29159.26,0.51,3.74,7
Bond,30-04-2014,1283242,7426.49,10,30431.78,0.29,8.48,4.6
Bond,31-05-2020,123034,8075.62,13,20172.95,0.22,6.27,3.1
Bond,30-06-2018,128758,6826.32,12,22672.13,0.22,4.92,7.9
Bond,30-06-2019,293421,9631.85,16,28075.18,0.44,3.18,5.3
Bond,31-10-2021,1219513,8850.97,5,22591.73,0.45,4.48,13
Bond,31-07-2018,9923,7870.81,11,14505.62,0.41,4.17,8
Bond,30-11-2018,1537310,6016.59,12,26548.82,0.53,2.33,7.1
Bond,30-09-2019,170277,18758.35,8,27252.66,0.48,3.99,4.7
Bond,29-02-2012,1272368,8389.35,10,31722.51,0.63,8.83,6.1
Bond,30-11-2019,9923,8013.17,17,14428.93,0.45,5.54,4.5
Bond,31-08-2018,9923,8390.99,4,29245.28,0.43,3.69,8.2
Bond,30-06-2016,243911,7431.29,1,20567.76,0.52,5.77,7.5
Bond,30-04-2017,952013,10940.57,17,27457.51,0.1,2.99,6.3
Bond,31-12-2015,1458427,11015.52,20,13898.75,0.49,5.62,7.3
Bond,30-09-2022,427000,6465.91,15,28064.36,0.14,7.41,9
Bond,31-08-2014,1247265,9306.74,5,39963.46,0.32,7.03,5.7
Bond,31-12-2020,1169406,8145.85,5,30043.26,0.28,4.59,-3
Bond,31-08-2014,1206912,10476.28,10,26313.19,0.41,7.03,5.7
Bond,31-03-2021,9923,8785.53,17,32549.63,0.1,5.52,0.6
Bond,31-12-2022,1167895,7141.97,14,39963.46,0.11,5.72,5.1
Bond,31-03-2019,146168,11563.91,13,27403.88,0.26,2.86,6.3
Bond,31-01-2014,1028583,10613.37,16,17854.97,0.49,8.6,4.7
Bond,31-05-2021,1399425,11523.77,17,19811.32,0.55,6.3,1.6
Bond,31-08-2020,1444045,9757.29,20,20477.06,0.13,6.69,-23.9
Bond,31-12-2015,1233796,7748.53,12,34715.15,0.15,5.62,7.3
Bond,31-08-2022,1604663,8957.5,4,23544.11,0.58,7,13.5
Bond,31-05-2022,70783,9713.81,14,24359.89,0.14,7.04,4.1
Bond,30-09-2012,415171,7366.47,13,25055.42,0.13,9.73,5.4
Bond,31-01-2012,97827,7270.09,17,19629.78,0.44,7.65,6.3
Bond,31-10-2013,81857,7242.31,2,24038.95,0.41,12.2,4.7
Bond,30-09-2020,1074623,7016.64,18,10613.3,0.54,7.27,-15
Bond,30-04-2020,1207835,8788.09,17,30251.07,0.64,7.22,3.7
Bond,30-11-2012,243186,9845.92,2,36423.99,0.47,9.9,5.3
Bond,31-01-2016,940394,8411.29,14,17433.04,0.31,5.69,7.2
Bond,31-05-2016,341127,9900.95,1,21437.1,0.48,5.76,7.9
Bond,30-06-2021,678821,8763.01,1,29491.06,0.35,6.26,3
Bond,30-04-2013,280334,6715.06,18,2790.52,0.22,9.6,4.7
Bond,31-01-2016,1150005,8841,11,23905.76,0.23,5.69,7.2
Bond,30-06-2012,940537,5725.96,10,25781.17,0.18,9.93,5.4
Bond,31-01-2019,935648,7007.15,9,22842.63,0.25,1.97,6.7
Bond,30-09-2013,487172,9291.79,20,32152.23,0.3,11.2,4.6
Bond,31-08-2019,9923,10321.59,18,32060.92,0.18,3.28,5
Bond,31-05-2021,1362603,7863.87,7,13042.85,0.54,6.3,1.6
Bond,30-09-2012,1191646,9872.38,6,24180.15,0.36,9.73,5.4
Bond,31-07-2019,1250769,7123.16,5,18983.74,0.44,3.19,5.1
Bond,30-06-2013,9923,7297.01,3,6253.54,0.57,10.5,4.6
Bond,31-01-2012,842633,17692.44,12,17466.94,0.53,7.65,6.3
Bond,31-12-2022,1568858,12012.7,5,29588.02,0.68,5.72,5.1
Bond,31-01-2016,482731,9965.96,7,38109.04,0.27,5.69,7.2
Bond,31-12-2016,665710,4924.25,12,22170.86,0.66,3.41,7.1
Bond,30-04-2021,864255,10989.16,7,34519.73,0.39,4.23,0.9
Bond,30-11-2016,1175979,8232.21,3,34878.3,0.13,3.63,7.3
Bond,28-02-2022,1280710,11112.98,13,27225.47,0.12,6.07,5.4
Bond,30-09-2022,9923,7385.97,7,31394.42,0.5,7.41,9
Bond,28-02-2014,1335295,10429.97,14,25277.82,0.16,7.88,4.7
Bond,30-06-2017,362242,9625.24,13,28530.68,0.62,1.46,5.9
Bond,31-03-2014,1327078,11212.76,8,24620.72,0.16,8.25,4.6
Bond,30-09-2020,1490385,10903.37,13,24094.89,0.49,7.27,-15
Bond,31-12-2012,1666717,9980.58,6,4376.65,0.23,10.56,5.1
Bond,30-09-2017,1303901,8491.32,4,33687.26,0.56,2.28,6
Bond,31-03-2014,9923,7583.54,17,7090.77,0.17,8.25,4.6
Bond,31-03-2014,672269,10420.23,7,28430.94,0.28,8.25,4.6
Bond,31-05-2013,1368285,10488.51,5,27327.55,0.24,9.4,4.8
Bond,28-02-2015,9923,6028.46,1,30548.76,0.27,5.37,7.5
Bond,31-05-2014,1371966,10279.6,6,23839.81,0.55,8.33,4.6
Bond,28-02-2019,9923,10134.1,13,24869.84,0.25,2.57,6.6
Bond,30-09-2013,1030662,6542.35,15,26556.34,0.1,11.2,4.6
Bond,30-09-2015,958065,10662.46,15,28598.77,0.17,4.41,7.2
Bond,30-06-2018,550381,8598.49,9,19912.41,0.54,4.92,7.9
Bond,31-08-2012,1262452,10390.45,13,20813.57,0.39,10.03,5.5
Bond,30-06-2020,679765,9327.7,12,8846.39,0.35,6.23,1
Bond,30-04-2017,415645,7371,16,31256.6,0.42,2.99,6.3
Bond,31-08-2019,469283,11366.32,4,14160.71,0.17,3.28,5
Bond,30-04-2014,1504263,10982.32,17,29910.38,0.3,8.48,4.6
Bond,30-06-2014,269194,9936.71,12,23094.31,0.34,6.77,4.8
Bond,31-03-2013,43718,11091.13,3,21322.09,0.25,8.3,4.6
Bond,30-04-2012,493230,12324.45,8,26448.41,0.24,10.26,5.7
Bond,31-12-2022,735670,5498.92,9,3019.68,0.18,5.72,5.1
Bond,30-11-2022,9923,8826.82,13,28372.7,0.24,5.88,6.3
Bond,31-01-2020,278397,10205.74,15,24351.15,0.56,7.59,4.7
Bond,31-07-2018,1435618,11302.85,20,32935.22,0.56,4.17,8
Bond,30-04-2021,1525037,6802.14,5,10280.78,0.55,4.23,0.9
Bond,31-08-2015,1339753,7684.15,17,29330.46,0.22,3.74,7
Bond,31-05-2021,965900,8898.76,13,23476.05,0.13,6.3,1.6
Bond,31-12-2019,1105772,10960.89,12,30146.29,0.53,7.75,4.6
Bond,31-03-2016,288112,8151.43,3,24786.91,0.2,4.83,7.5
Bond,31-01-2017,491519,6262.58,15,18982.13,0.69,3.17,7.1
Bond,31-05-2018,1427490,16797,12,33277.2,0.51,4.87,7.7
Bond,31-10-2022,240791,5392.37,8,34923.48,0.46,6.77,7
Bond,30-04-2018,189534,8520.74,4,24311.42,0.56,4.58,7.5
Bond,30-11-2016,984545,12506.8,20,16823.93,0.47,3.63,7.3
Bond,31-10-2020,1622747,10889.13,5,36146.93,0.21,7.61,-10
Bond,31-03-2021,1453342,12101.1,15,33472.48,0.1,5.52,0.6
Bond,31-08-2014,1296772,8548.73,4,22179.63,0.34,7.03,5.7
Bond,31-01-2013,1015751,11370.73,12,25828.23,0.24,8.6,4.9
Bond,31-05-2020,791077,12719.53,18,25484.33,0.61,6.27,3.1
Bond,31-08-2012,9923,8337.96,8,6292.09,0.3,10.03,5.5
Bond,31-08-2017,9923,10015.03,14,4848.93,0.32,2.28,5.7
Bond,31-10-2022,1103455,5560.68,20,26473.68,0.68,6.77,7
Bond,31-03-2014,1515822,7543.39,15,21123.15,0.44,8.25,4.6
Bond,31-10-2022,1496996,8374.87,3,29115.54,0.38,6.77,7
Bond,31-12-2016,123778,7640.4,7,12705.63,0.25,3.41,7.1
Bond,31-07-2018,1362885,11073.63,4,14343.56,0.64,4.17,8
Bond,31-07-2022,1370742,10290.62,12,17165.91,0.35,6.71,9
Bond,30-04-2016,1540922,5329.33,8,18438.33,0.6,5.47,7.7
Bond,30-11-2022,535020,8524.29,15,22206.56,0.63,5.88,6.3
Bond,31-01-2013,256863,9688.88,16,2492.03,0.54,8.6,4.9
Bond,30-04-2019,1218592,9022.77,15,34943.92,0.46,2.99,6.1
Bond,31-10-2013,1421622,6840.77,17,29014.32,0.12,12.2,4.7
Bond,28-02-2018,1525306,12160.55,5,24459.55,0.1,4.44,7.2
Bond,31-12-2020,250846,8786.59,6,30431.26,0.48,4.59,-3
Bond,31-03-2018,1624365,14390.04,13,21815.61,0.22,4.28,7.3
Bond,30-06-2022,161088,10576.76,11,27169.08,0.46,7.01,7
Bond,31-10-2012,626357,6631.51,6,19909.92,0.29,9.75,5.4
Bond,31-05-2012,528644,8819.11,4,27235.97,0.17,10.36,5.3
Bond,31-07-2019,9923,16854.64,5,496.15,0.11,3.19,5.1
Bond,31-08-2020,594289,9816.51,1,31240.68,0.22,6.69,-23.9
Bond,30-04-2016,485785,8693.71,9,29039.63,0.16,5.47,7.7
Bond,31-10-2014,1081468,9664.15,3,31279.62,0.25,4.62,5.3
Bond,30-09-2013,1043667,10537.08,11,29540.62,0.19,11.2,4.6
Bond,31-12-2020,1203813,7949.09,20,32394.88,0.51,4.59,-3
Bond,29-02-2012,1075397,8694.85,13,20475.85,0.15,8.83,6.1
Bond,31-07-2019,1289227,9242.82,15,29729.03,0.33,3.19,5.1
Bond,31-10-2018,1258609,7880.58,3,21021.12,0.66,3.38,7.3
Bond,31-07-2018,1610443,13290.32,18,29058.54,0.32,4.17,8
Bond,31-05-2019,1082133,6469.28,11,25584.82,0.37,3.05,5.8
Bond,31-08-2021,1023507,8446.25,19,28021.02,0.23,5.3,20.1
Bond,31-07-2013,134800,8336.81,6,7159.23,0.26,10.6,4.5
Bond,31-07-2021,9923,12921.53,18,19410.74,0.44,5.59,10
Bond,31-05-2020,858780,12232.54,5,23259.6,0.58,6.27,3.1
Bond,31-05-2013,1472993,8005.05,6,28037.3,0.43,9.4,4.8
Bond,30-11-2012,706117,9472.26,2,19740.34,0.25,9.9,5.3
Bond,31-10-2016,520655,6857.38,3,25763.76,0.57,4.2,7.3
Bond,31-01-2019,207351,9303.26,4,13803.71,0.34,1.97,6.7
Bond,31-07-2016,597451,7327.35,15,32457.38,0.68,6.07,7.3
Bond,31-08-2012,530749,7355.5,15,25354.09,0.58,10.03,5.5
Bond,31-12-2021,558203,7785.11,17,20884.84,0.31,5.66,6.2
Bond,30-11-2013,648011,12383.03,15,29373.32,0.39,10.3,4.8
Bond,29-02-2012,82279,6255.72,13,23540.62,0.27,8.83,6.1
Bond,31-12-2016,215256,6669.35,16,22519.78,0.23,3.41,7.1
Bond,31-08-2016,207796,11751.18,18,28676.12,0.52,5.05,7.1
Bond,28-02-2017,97703,8446.58,5,24605.75,0.56,3.65,7
Bond,30-11-2019,211114,8493.26,10,30693.68,0.28,5.54,4.5
Bond,31-05-2017,1457341,11339.78,16,30698.6,0.25,2.18,6.1
Bond,31-05-2012,433675,8201.87,6,18854.05,0.42,10.36,5.3
Bond,30-09-2014,1637084,18758.35,10,18185.64,0.66,5.63,5.5
Bond,31-08-2022,129570,6840.51,11,27308.75,0.36,7,13.5
Bond,30-06-2017,896203,9734.24,3,5424.41,0.37,1.46,5.9
Bond,31-03-2016,102366,9028.52,1,20731.62,0.1,4.83,7.5
Bond,30-04-2020,1300303,10785.76,6,23649.39,0.29,7.22,3.7
Bond,28-02-2014,124805,6710.28,10,28029.7,0.41,7.88,4.7
Bond,30-06-2015,58908,8389.18,7,22562.85,0.55,5.4,7.3
Bond,30-06-2018,9923,9410.74,15,14610.61,0.1,4.92,7.9
Bond,31-08-2022,281263,10398.48,10,32515.89,0.21,7,13.5
Bond,31-05-2016,1384186,12804.08,8,34854.36,0.23,5.76,7.9
Bond,31-05-2020,808313,9507.87,5,19018.57,0.21,6.27,3.1
Bond,30-06-2019,1052805,10881.94,1,28355.79,0.4,3.18,5.3
Bond,30-06-2019,9923,9657.24,6,23110.37,0.46,3.18,5.3
Bond,31-08-2013,912233,7556.58,9,496.15,0.18,10.6,4.4
Bond,31-07-2019,1171980,5295.11,13,16932.68,0.52,3.19,5.1
Bond,30-06-2021,1719238,9594.93,11,20566.03,0.31,6.26,3
Bond,31-05-2019,1387552,6516.84,19,32602.98,0.42,3.05,5.8
Bond,30-09-2015,1186330,8572.84,14,23350.78,0.39,4.41,7.2
Bond,31-03-2012,554726,9099.54,14,17219.27,0.59,9.47,5.9
Bond,31-03-2020,9923,12760.06,8,19172.45,0.52,5.84,4.1
Bond,30-11-2012,555288,11037.66,7,10906.06,0.2,9.9,5.3
Bond,31-01-2021,39454,7208.85,18,10466.55,0.58,4.06,-1
Bond,30-11-2022,9923,11700.27,7,27140.4,0.14,5.88,6.3
Bond,31-10-2017,155622,9616.75,14,16131.73,0.23,3.58,6.1
Bond,30-04-2020,9923,8325.27,5,30478.04,0.29,7.22,3.7
Bond,31-07-2022,1346977,7685.95,2,31046.58,0.28,6.71,9
Bond,31-03-2014,1332712,17205.59,8,15164.13,0.46,8.25,4.6
Bond,30-06-2012,265544,10267.28,4,29537.53,0.51,9.93,5.4
Bond,30-11-2013,52649,9721.3,12,31357.43,0.2,10.3,4.8
Bond,31-10-2020,1301054,10039.65,13,34318.18,0.23,7.61,-10
Bond,31-01-2022,127903,7007.46,13,6020.59,0.47,6.01,5.1
Bond,31-12-2013,150494,6478.44,13,26155.99,0.33,10.6,4.8
Bond,28-02-2013,1436790,6329.41,15,36461.62,0.56,7.9,4.5
Bond,31-03-2014,1425482,8796.63,11,37113.03,0.38,8.25,4.6
Bond,31-03-2019,1150125,7730.69,16,30621.28,0.56,2.86,6.3
Bond,31-01-2015,1303096,11290.5,8,27473.84,0.44,5.19,6.3
Bond,31-03-2016,264317,10716.96,13,28368.37,0.31,4.83,7.5
Bond,29-02-2012,49930,8394.47,11,27153.75,0.58,8.83,6.1
Bond,31-10-2020,9923,9344.02,14,32297.82,0.2,7.61,-10
Bond,31-03-2018,604702,10853.63,8,7402.57,0.59,4.28,7.3
Bond,31-08-2015,1718642,7258.47,13,24689.9,0.1,3.74,7
Bond,30-04-2021,555275,6592.14,20,33717.23,0.53,4.23,0.9
Bond,31-03-2019,717277,8702.61,15,21404.3,0.1,2.86,6.3
Bond,30-09-2018,1677738,11816.48,17,35703.1,0.25,3.17,7.7
Bond,31-08-2016,370101,6666.65,4,23922.18,0.11,5.05,7.1
Bond,30-06-2020,9923,10759.27,15,18220.96,0.45,6.23,1
Bond,31-03-2020,9923,10589.23,13,17888.03,0.49,5.84,4.1
Bond,30-04-2020,163159,5329.41,11,27525,0.59,7.22,3.7
Bond,31-08-2015,1502873,9528.49,15,28300.42,0.48,3.74,7
Bond,31-07-2013,1298334,17874.11,1,9146.78,0.32,10.6,4.5
Bond,31-10-2012,203937,8375.13,9,4679.77,0.14,9.75,5.4
Bond,31-07-2017,761073,9988.57,13,30169.27,0.54,2.36,5.7
Bond,30-06-2021,68688,12389.18,3,16890.36,0.61,6.26,3
Bond,30-09-2019,52054,10429.95,20,32643.15,0.6,3.99,4.7
Bond,30-09-2017,123696,6576.68,17,22416.7,0.69,2.28,6
Bond,31-12-2016,330592,8722.08,19,18694.54,0.49,3.41,7.1
Bond,31-01-2015,129508,8234.37,17,22577.66,0.24,5.19,6.3
Bond,28-02-2021,1261941,9125.33,4,19287.37,0.39,5.03,0.4
Bond,31-01-2018,1089755,8681.74,7,30300.03,0.26,5.07,7
Bond,31-08-2013,712388,18758.35,8,18657.36,0.29,10.6,4.4
Bond,31-01-2021,502515,10403.83,8,28822.1,0.18,4.06,-1
Bond,31-12-2016,321664,7657.17,11,38407.12,0.24,3.41,7.1
Bond,31-05-2017,1282543,14236.47,17,30227.73,0.24,2.18,6.1
Bond,30-09-2017,1160214,12226.84,17,31876.39,0.45,2.28,6
Bond,30-04-2018,208862,7244.08,13,30546.94,0.22,4.58,7.5
Bond,31-05-2015,217219,7155.01,14,24894.95,0.32,5.01,7.5
Bond,31-12-2017,229261,10005.31,9,13193.97,0.38,5.21,6.7
Bond,31-03-2015,58284,7594.48,11,23003.62,0.54,5.25,7.4
Bond,30-04-2014,9923,8483.86,17,24891.69,0.31,8.48,4.6
Bond,30-09-2020,1056215,6058.31,18,27343.99,0.65,7.27,-15
Bond,30-09-2021,1305506,10858.93,15,20255.92,0.48,4.35,15
Bond,31-05-2016,171880,6061.12,15,13420.1,0.49,5.76,7.9
Bond,31-10-2014,399102,10744.7,6,31169.8,0.11,4.62,5.3
Bond,31-03-2013,1369635,8354.58,14,24454.39,0.21,8.3,4.6
Bond,31-12-2018,422894,9354.24,14,34181.19,0.2,2.11,6.9
Bond,31-12-2014,1805336,10159.66,17,38600.04,0.63,4.28,6
Bond,28-02-2017,197069,6734.29,19,31369.45,0.23,3.65,7
Bond,31-03-2015,9923,16466.85,15,27876.32,0.3,5.25,7.4
Bond,31-03-2019,796881,9062.86,15,27251.08,0.21,2.86,6.3
Bond,30-04-2017,939100,7362.51,17,30131.39,0.59,2.99,6.3
Bond,31-10-2013,1499161,8627.26,13,21817.97,0.55,12.2,4.7
