Investment type,Transaction date,Investment amount,Closing price,Holding period,Transaction fees,Market volatility,Inflation Rate,GDP Rate
Debentures,31-05-2014,977893,102.376823,18,3052,0.55,8.33,4.6
Debentures,31-05-2014,1004116,104.351262,17,2984,0.52,8.33,4.6
Debentures,31-05-2014,979646,104.74022,20,2976,0.48,8.33,4.6
Debentures,31-05-2014,966827,103.779059,20,2987,0.44,8.33,4.6
Debentures,31-05-2014,994703,104.174529,19,3053,0.6,8.33,4.6
Debentures,31-05-2014,975010,105.09821,18,3009,0.53,8.33,4.6
Debentures,31-05-2014,985598,101.113102,13,2945,0.31,8.33,4.6
Debentures,31-05-2014,952844,105.15455,20,2926,0.21,8.33,4.6
Debentures,31-05-2014,998518,106.13733,20,2975,0.36,8.33,4.6
Debentures,31-05-2014,991143,103.776902,20,2986,0.46,8.33,4.6
Debentures,31-05-2014,1075113,105.351592,14,2965,0.26,8.33,4.6
Debentures,31-05-2014,993215,106.842939,16,800,0.17,8.33,4.6
Debentures,31-05-2014,994592,103.037685,18,3015,0.32,8.33,4.6
Debentures,31-05-2014,964184,107.997001,14,2997,0.48,8.33,4.6
Debentures,31-05-2014,1003705,105.579898,15,3024,0.17,8.33,4.6
Debentures,31-05-2014,1005601,104.186752,17,2989,0.28,8.33,4.6
Debentures,31-05-2014,983889,101.206936,20,2952,0.19,8.33,4.6
Debentures,31-05-2014,984080,103.140085,16,2972,0.51,8.33,4.6
Debentures,31-05-2014,974065,104.174996,14,3001,0.47,8.33,4.6
Debentures,31-05-2014,987357,103.825247,12,3082,0.39,8.33,4.6
Debentures,31-05-2014,992930,98.997015,17,3056,0.36,8.33,4.6
Debentures,31-05-2014,1003028,103.269801,2,3048,0.4,8.33,4.6
Debentures,31-05-2014,982579,101.784327,5,2970,0.28,8.33,4.6
Debentures,31-05-2014,979243,102.205428,17,3009,0.34,8.33,4.6
Debentures,31-05-2014,972538,100.602834,19,3013,0.29,8.33,4.6
Debentures,31-05-2014,1006234,100.059113,19,2988,0.41,8.33,4.6
Debentures,31-05-2014,991528,103.933127,10,3030,0.2,8.33,4.6
Debentures,31-05-2014,987568,105.56633,12,2991,0.22,8.33,4.6
Debentures,31-05-2014,340871,102.059869,19,2276,0.46,8.33,4.6
Debentures,31-05-2014,987223,104.508726,6,3013,0.15,8.33,4.6
Debentures,30-06-2014,998144,104.236205,19,3038,0.2,6.77,4.8
Debentures,30-06-2014,984495,106.275739,10,2955,0.58,6.77,4.8
Debentures,30-06-2014,1000794,102.662741,8,2957,0.3,6.77,4.8
Debentures,30-06-2014,955454,104.694162,8,3005,0.36,6.77,4.8
Debentures,30-06-2014,415461,104.704607,17,2928,0.24,6.77,4.8
Debentures,30-06-2014,990595,106.039729,17,2993,0.52,6.77,4.8
Debentures,30-06-2014,987293,103.766462,6,3010,0.43,6.77,4.8
Debentures,30-06-2014,981007,101.161456,17,3035,0.4,6.77,4.8
Debentures,30-06-2014,975437,107.105215,15,3030,0.24,6.77,4.8
Debentures,30-06-2014,997671,103.969095,5,2992,0.6,6.77,4.8
Debentures,30-06-2014,964838,100.542729,16,1866,0.42,6.77,4.8
Debentures,30-06-2014,279991,104.771522,16,2975,0.29,6.77,4.8
Debentures,30-06-2014,956225,103.741081,11,2955,0.36,6.77,4.8
Debentures,30-06-2014,326402,99.323028,20,2994,0.34,6.77,4.8
Debentures,30-06-2014,994549,106.852093,20,3021,0.55,6.77,4.8
Debentures,30-06-2014,1011697,105.47763,7,3015,0.24,6.77,4.8
Debentures,30-06-2014,1003625,109.354083,19,1284,0.33,6.77,4.8
Debentures,30-06-2014,987864,103.440801,16,3011,0.54,6.77,4.8
Debentures,30-06-2014,979118,104.449363,13,2976,0.1,6.77,4.8
Debentures,30-06-2014,973888,171.64795,15,1970,0.36,6.77,4.8
Debentures,30-06-2014,200000,102.971269,20,3015,0.55,6.77,4.8
Debentures,30-06-2014,955077,106.156509,19,2992,0.4,6.77,4.8
Debentures,30-06-2014,989680,103.717608,18,2941,0.31,6.77,4.8
Debentures,30-06-2014,981345,102.951905,11,2972,0.43,6.77,4.8
Debentures,30-06-2014,978170,103.404266,10,2929,0.42,6.77,4.8
Debentures,30-06-2014,985762,98.37394,14,3016,0.35,6.77,4.8
Debentures,30-06-2014,1017401,179.9737,19,2987,0.43,6.77,4.8
Debentures,30-06-2014,985098,101.900869,19,2967,0.48,6.77,4.8
Debentures,30-06-2014,997387,103.473253,9,2986,0.32,6.77,4.8
Debentures,30-06-2014,988615,105.75926,16,2967,0.6,6.77,4.8
Debentures,30-06-2014,987138,104.138292,20,2981,0.3,6.77,4.8
Debentures,30-06-2014,1007216,99.87686,16,2967,0.32,6.77,4.8
Debentures,30-06-2014,980324,104.37444,20,3045,0.51,6.77,4.8
Debentures,30-06-2014,966179,104.791657,14,3037,0.13,6.77,4.8
Debentures,30-06-2014,998809,177.421459,20,3035,0.24,6.77,4.8
Debentures,30-06-2014,987021,107.028329,19,2970,0.2,6.77,4.8
Debentures,30-06-2014,990098,101.426204,20,3057,0.37,6.77,4.8
Debentures,30-06-2014,986928,108.128687,6,3056,0.08,6.77,4.8
Debentures,30-06-2014,973054,102.009372,8,3042,0.42,6.77,4.8
Debentures,30-06-2014,1011112,158.141987,19,3064,0.35,6.77,4.8
Debentures,30-06-2014,999558,104.569695,15,3056,0.26,6.77,4.8
Debentures,30-06-2014,1007140,102.825825,19,1413,0.55,6.77,4.8
Debentures,30-06-2014,987317,104.953506,14,2956,0.28,6.77,4.8
Debentures,30-06-2014,985230,104.079404,16,3051,0.41,6.77,4.8
Debentures,30-06-2014,979207,104.723304,18,2919,0.47,6.77,4.8
Debentures,30-06-2014,448928,175.122736,16,3031,0.54,6.77,4.8
Debentures,30-06-2014,965972,102.22515,20,2960,0.51,6.77,4.8
Debentures,30-06-2014,986226,105.230906,8,2946,0.14,6.77,4.8
Debentures,30-06-2014,1002046,105.657514,18,2973,0.5,6.77,4.8
Debentures,30-06-2014,270090,102.704788,9,3017,0.33,6.77,4.8
Debentures,30-06-2014,971968,103.756046,16,3013,0.19,6.77,4.8
Debentures,30-06-2014,975201,100.811593,14,2962,0.22,6.77,4.8
Debentures,30-06-2014,200000,104.903479,16,3012,0.53,6.77,4.8
Debentures,30-06-2014,972717,105.732868,17,2933,0.56,6.77,4.8
Debentures,30-06-2014,971992,105.025855,7,2987,0.11,6.77,4.8
Debentures,30-06-2014,977162,104.405153,20,3002,0.43,6.77,4.8
Debentures,30-06-2014,972862,100.799391,18,2981,0.26,6.77,4.8
Debentures,30-06-2014,956823,107.985129,20,3003,0.31,6.77,4.8
Debentures,30-06-2014,963715,104.077555,17,2943,0.31,6.77,4.8
Debentures,30-06-2014,981363,105.593434,17,3013,0.52,6.77,4.8
Debentures,30-06-2014,978791,101.513337,20,2932,0.31,6.77,4.8
Debentures,30-06-2014,994226,105.819969,20,3018,0.6,6.77,4.8
Debentures,30-06-2014,973091,105.663881,16,2944,0.44,6.77,4.8
Debentures,30-06-2014,977052,106.347526,16,3017,0.44,6.77,4.8
Debentures,30-06-2014,997971,104.42686,6,3012,0.51,6.77,4.8
Debentures,30-06-2014,356391,103.691864,16,2990,0.19,6.77,4.8
Debentures,30-06-2014,991523,100.597514,18,3049,0.31,6.77,4.8
Debentures,30-06-2014,977762,106.80836,17,3037,0.34,6.77,4.8
Debentures,30-06-2014,976917,100.149388,12,3030,0.56,6.77,4.8
Debentures,30-06-2014,1014865,106.373013,14,3012,0.35,6.77,4.8
Debentures,30-06-2014,988179,103.677098,20,3029,0.11,6.77,4.8
Debentures,30-06-2014,959890,101.080383,18,2943,0.56,6.77,4.8
Debentures,30-06-2014,1000502,103.074659,5,2990,0.55,6.77,4.8
Debentures,30-06-2014,984834,102.663834,16,3025,0.43,6.77,4.8
Debentures,30-06-2014,984579,104.366109,12,3058,0.38,6.77,4.8
Debentures,30-06-2014,991536,106.394974,17,3030,0.6,6.77,4.8
Debentures,30-06-2014,300630,104.317973,15,2994,0.42,6.77,4.8
Debentures,30-06-2014,993177,98.675209,20,2996,0.15,6.77,4.8
Debentures,30-06-2014,971297,104.834134,18,3031,0.3,6.77,4.8
Debentures,30-06-2014,200000,103.64335,13,3021,0.1,6.77,4.8
Debentures,30-06-2014,974657,106.250862,16,2944,0.34,6.77,4.8
Debentures,30-06-2014,980299,101.417212,15,3583,0.45,6.77,4.8
Debentures,30-06-2014,994254,103.465671,13,2988,0.25,6.77,4.8
Debentures,30-06-2014,990222,106.184108,8,1618,0.31,6.77,4.8
Debentures,30-06-2014,978195,102.220897,18,3036,0.58,6.77,4.8
Debentures,30-06-2014,988982,103.317813,7,2324,0.42,6.77,4.8
Debentures,30-06-2014,991897,166.226373,20,3009,0.31,6.77,4.8
Debentures,30-06-2014,962530,105.443146,16,3050,0.36,6.77,4.8
Debentures,30-06-2014,995381,102.27671,7,3031,0.5,6.77,4.8
Debentures,30-06-2014,979593,103.88659,18,800,0.18,6.77,4.8
Debentures,30-06-2014,979924,110.387718,6,3013,0.35,6.77,4.8
Debentures,30-06-2014,986430,105.527984,20,2981,0.26,6.77,4.8
Debentures,30-06-2014,971245,104.308652,11,2969,0.1,6.77,4.8
Debentures,30-06-2014,1062030,103.935888,20,2999,0.45,6.77,4.8
Debentures,30-06-2014,972846,101.085277,10,3004,0.09,6.77,4.8
Debentures,30-06-2014,984981,103.436666,20,3012,0.28,6.77,4.8
Debentures,30-06-2014,965072,104.641377,20,2940,0.55,6.77,4.8
Debentures,30-06-2014,1020231,106.967149,18,1357,0.45,6.77,4.8
Debentures,30-06-2014,991493,106.571338,20,3044,0.23,6.77,4.8
Debentures,30-06-2014,981192,102.372672,20,2990,0.36,6.77,4.8
Debentures,30-06-2014,1006048,104.732668,18,3051,0.09,6.77,4.8
Debentures,30-06-2014,961893,105.566749,19,3006,0.28,6.77,4.8
Debentures,30-06-2014,994384,106.183953,20,3009,0.38,6.77,4.8
Debentures,30-06-2014,1004378,104.424854,7,2948,0.24,6.77,4.8
Debentures,30-06-2014,988626,100.655652,20,2979,0.59,6.77,4.8
Debentures,30-06-2014,352111,104.351528,17,2991,0.28,6.77,4.8
Debentures,30-06-2014,987923,107.938772,9,2944,0.19,6.77,4.8
Debentures,30-06-2014,964385,106.574834,16,2997,0.23,6.77,4.8
Debentures,30-06-2014,984964,105.786033,20,3012,0.44,6.77,4.8
Debentures,30-06-2014,967716,102.357547,20,2911,0.55,6.77,4.8
Debentures,30-06-2014,985030,101.757543,17,2992,0.24,6.77,4.8
Debentures,30-06-2014,991308,102.501689,8,3014,0.47,6.77,4.8
Debentures,30-06-2014,979701,100.926295,19,2987,0.56,6.77,4.8
Debentures,30-06-2014,1003844,106.556332,10,2927,0.31,6.77,4.8
Debentures,30-06-2014,994172,179.9737,18,2972,0.31,6.77,4.8
Debentures,30-06-2014,979065,104.409847,12,3039,0.34,6.77,4.8
Debentures,30-06-2014,969099,107.815312,10,2965,0.6,6.77,4.8
Debentures,30-06-2014,952868,106.427973,18,2934,0.16,6.77,4.8
Debentures,30-06-2014,975815,104.404062,18,2945,0.42,6.77,4.8
Debentures,30-06-2014,962978,106.38216,20,2939,0.27,6.77,4.8
Debentures,30-06-2014,978995,102.197328,7,3017,0.49,6.77,4.8
Debentures,30-06-2014,964113,99.521626,7,3005,0.19,6.77,4.8
Debentures,30-06-2014,1015206,105.884053,8,2997,0.18,6.77,4.8
Debentures,30-06-2014,1010091,103.615525,11,3010,0.35,6.77,4.8
Debentures,30-06-2014,965756,105.085894,20,3013,0.6,6.77,4.8
Debentures,30-06-2014,964535,106.017824,18,3041,0.26,6.77,4.8
Debentures,30-06-2014,991336,103.615344,20,2990,0.34,6.77,4.8
Debentures,30-06-2014,974366,105.897227,16,3047,0.1,6.77,4.8
Debentures,30-06-2014,996749,104.560796,19,3009,0.58,6.77,4.8
Debentures,30-06-2014,986901,170.840559,15,2959,0.16,6.77,4.8
Debentures,30-06-2014,987068,104.153221,20,3014,0.38,6.77,4.8
Debentures,30-06-2014,986545,102.294209,20,2987,0.26,6.77,4.8
Debentures,30-06-2014,970925,106.501377,8,3006,0.31,6.77,4.8
Debentures,30-06-2014,984220,100.622708,9,1925,0.24,6.77,4.8
Debentures,30-06-2014,980630,104.909425,17,3006,0.54,6.77,4.8
Debentures,30-06-2014,976602,102.552244,19,2972,0.46,6.77,4.8
Debentures,30-06-2014,1004829,106.216959,13,3021,0.29,6.77,4.8
Debentures,30-06-2014,979552,104.199633,9,3022,0.24,6.77,4.8
Debentures,30-06-2014,986624,104.89537,9,2986,0.4,6.77,4.8
Debentures,30-06-2014,969181,106.497533,16,3030,0.58,6.77,4.8
Debentures,30-06-2014,969950,103.641499,15,3004,0.39,6.77,4.8
Debentures,30-06-2014,976039,100.463024,18,2999,0.2,6.77,4.8
Debentures,30-06-2014,1006649,104.583154,11,2999,0.23,6.77,4.8
Debentures,30-06-2014,221901,99.767069,14,2943,0.38,6.77,4.8
Debentures,30-06-2014,996414,105.237046,20,2059,0.28,6.77,4.8
Debentures,30-06-2014,966887,109.345643,16,2947,0.32,6.77,4.8
Debentures,30-06-2014,1002835,104.216646,6,3049,0.27,6.77,4.8
Debentures,30-06-2014,980428,104.689573,19,2975,0.14,6.77,4.8
Debentures,30-06-2014,982252,100.251094,20,3017,0.6,6.77,4.8
Debentures,30-06-2014,984229,101.673119,17,3001,0.34,6.77,4.8
Debentures,30-06-2014,995715,106.983978,18,2994,0.2,6.77,4.8
Debentures,30-06-2014,970809,100.990607,13,3000,0.43,6.77,4.8
Debentures,30-06-2014,987960,109.393404,15,2998,0.6,6.77,4.8
Debentures,30-06-2014,969221,179.9737,20,2062,0.2,6.77,4.8
Debentures,30-06-2014,961480,106.035601,18,2928,0.32,6.77,4.8
Debentures,30-06-2014,446274,103.877803,20,3012,0.3,6.77,4.8
Debentures,30-06-2014,950725,101.172204,6,2996,0.42,6.77,4.8
Debentures,30-06-2014,704916,99.155958,9,2975,0.46,6.77,4.8
Debentures,30-06-2014,575392,105.029225,14,1462,0.21,6.77,4.8
Debentures,30-06-2014,200000,105.178526,20,3022,0.57,6.77,4.8
Debentures,30-06-2014,960712,98.262821,13,3051,0.16,6.77,4.8
Debentures,30-06-2014,328813,179.9737,18,2972,0.16,6.77,4.8
Debentures,30-06-2014,989338,102.202075,17,2955,0.17,6.77,4.8
Debentures,30-06-2014,994576,105.244164,20,2985,0.53,6.77,4.8
Debentures,30-06-2014,964319,98.711776,18,2999,0.56,6.77,4.8
Debentures,31-07-2014,980981,106.452291,5,3005,0.24,7.39,5
Debentures,31-07-2014,1001849,106.581603,15,2989,0.52,7.39,5
Debentures,31-07-2014,996081,103.205566,17,2986,0.53,7.39,5
Debentures,31-07-2014,963384,100.595433,19,2970,0.28,7.39,5
Debentures,31-07-2014,992092,106.456433,18,3016,0.28,7.39,5
Debentures,31-07-2014,362621,105.931372,15,3044,0.41,7.39,5
Debentures,31-07-2014,953579,104.215884,19,2956,0.26,7.39,5
Debentures,31-07-2014,957345,107.065458,7,3014,0.31,7.39,5
Debentures,31-07-2014,992120,103.308526,20,2925,0.16,7.39,5
Debentures,31-07-2014,1000042,105.606671,7,3077,0.33,7.39,5
Debentures,31-07-2014,981061,105.021845,19,3011,0.6,7.39,5
Debentures,31-07-2014,1000709,102.250088,8,3044,0.37,7.39,5
Debentures,31-07-2014,987240,107.734293,19,2322,0.48,7.39,5
Debentures,31-07-2014,972635,104.466297,8,3018,0.18,7.39,5
Debentures,31-07-2014,200000,105.006326,20,2983,0.21,7.39,5
Debentures,31-07-2014,562852,102.34173,18,2961,0.6,7.39,5
Debentures,31-07-2014,234786,100.984223,19,2297,0.17,7.39,5
Debentures,31-07-2014,974089,106.830556,19,2961,0.22,7.39,5
Debentures,31-07-2014,982508,103.096611,20,3021,0.36,7.39,5
Debentures,31-07-2014,955963,104.125061,9,2973,0.18,7.39,5
Debentures,31-07-2014,994694,106.632889,17,3012,0.22,7.39,5
Debentures,31-07-2014,716462,98.710264,10,2944,0.23,7.39,5
Debentures,31-07-2014,974679,106.445212,8,2978,0.42,7.39,5
Debentures,31-07-2014,986932,102.174862,20,2975,0.37,7.39,5
Debentures,31-07-2014,951204,111.251261,6,3014,0.13,7.39,5
Debentures,31-07-2014,979825,102.943096,15,2969,0.14,7.39,5
Debentures,31-07-2014,971589,106.184968,20,2946,0.15,7.39,5
Debentures,31-07-2014,974397,105.321295,15,3013,0.56,7.39,5
Debentures,31-07-2014,1601117,101.616433,19,1461,0.56,7.39,5
Debentures,31-07-2014,980710,104.207652,5,2980,0.22,7.39,5
Debentures,31-07-2014,983404,103.265463,7,2966,0.3,7.39,5
Debentures,31-07-2014,981174,100.543578,20,2921,0.26,7.39,5
Debentures,31-07-2014,989136,102.76459,13,2984,0.47,7.39,5
Debentures,31-07-2014,999935,108.538792,19,2990,0.19,7.39,5
Debentures,31-07-2014,1006373,106.658428,20,2973,0.5,7.39,5
Debentures,31-07-2014,975940,103.277573,20,2970,0.58,7.39,5
Debentures,31-07-2014,1003318,106.855792,6,2981,0.31,7.39,5
Debentures,31-07-2014,991695,98.818147,16,1362,0.27,7.39,5
Debentures,31-07-2014,978706,102.276565,4,2957,0.58,7.39,5
Debentures,31-07-2014,1008042,103.908051,13,2981,0.04,7.39,5
Debentures,31-07-2014,967705,99.907008,20,2990,0.35,7.39,5
Debentures,31-07-2014,975995,150.710559,19,2937,0.2,7.39,5
Debentures,31-07-2014,1013031,97.961513,10,3020,0.02,7.39,5
Debentures,31-07-2014,997440,122.75285,20,3021,0.35,7.39,5
Debentures,31-07-2014,546575,106.525818,8,2971,0.13,7.39,5
Debentures,31-07-2014,977692,101.544531,10,2973,0.37,7.39,5
Debentures,31-07-2014,998804,100.94007,18,2972,0.4,7.39,5
Debentures,31-07-2014,975014,107.320422,15,2958,0.38,7.39,5
Debentures,31-07-2014,1014470,107.566184,20,2987,0.12,7.39,5
Debentures,31-07-2014,978185,102.778571,14,2976,0.17,7.39,5
Debentures,31-07-2014,972285,99.184799,15,2998,0.6,7.39,5
Debentures,31-07-2014,979223,106.113817,16,2948,0.42,7.39,5
Debentures,31-07-2014,988756,105.525718,5,3025,0.15,7.39,5
Debentures,31-07-2014,987008,106.688549,7,1599,0.59,7.39,5
Debentures,31-07-2014,960685,101.554798,17,3001,0.45,7.39,5
Debentures,31-07-2014,1024391,101.568667,17,2966,0.22,7.39,5
Debentures,31-07-2014,1000079,104.801124,20,2971,0.59,7.39,5
Debentures,31-07-2014,997328,102.584348,16,3021,0.53,7.39,5
Debentures,31-07-2014,969082,103.291182,20,2975,0.27,7.39,5
Debentures,31-07-2014,200000,105.866877,17,3012,0.29,7.39,5
Debentures,31-07-2014,1011192,106.884964,17,2981,0.43,7.39,5
Debentures,31-07-2014,988554,179.9737,6,3009,0.31,7.39,5
Debentures,31-07-2014,982396,104.077617,16,2961,0.57,7.39,5
Debentures,31-07-2014,982762,105.225802,15,3022,0.12,7.39,5
Debentures,31-07-2014,968821,106.951199,14,3027,0.55,7.39,5
Debentures,31-07-2014,972574,102.969069,5,3059,0.13,7.39,5
Debentures,31-07-2014,1002222,104.374458,19,2948,0.35,7.39,5
Debentures,31-07-2014,984331,105.499971,8,3026,0.2,7.39,5
Debentures,31-07-2014,991699,100.592325,5,2973,0.6,7.39,5
Debentures,31-07-2014,1007793,98.221972,11,2976,0.45,7.39,5
Debentures,31-07-2014,985632,103.037435,19,3031,0.29,7.39,5
Debentures,31-07-2014,420049,107.106461,19,1266,0.1,7.39,5
Debentures,31-07-2014,987201,104.518193,14,3035,0.24,7.39,5
Debentures,31-07-2014,967872,107.486262,8,3032,0.35,7.39,5
Debentures,31-07-2014,982972,102.518751,10,2937,0.49,7.39,5
Debentures,31-07-2014,978637,104.062768,12,2965,0.29,7.39,5
Debentures,31-07-2014,996662,105.068826,13,3036,0.27,7.39,5
Debentures,31-07-2014,975207,103.325102,12,2961,0.59,7.39,5
Debentures,31-07-2014,985655,106.253917,2,3076,0.41,7.39,5
Debentures,31-07-2014,1002651,179.9737,20,3044,0.52,7.39,5
Debentures,31-07-2014,991380,103.308938,8,2975,0.07,7.39,5
Debentures,31-07-2014,976682,107.623333,19,3042,0.1,7.39,5
Debentures,31-07-2014,986413,103.674045,20,2909,0.48,7.39,5
Debentures,31-07-2014,987376,103.52551,14,2986,0.22,7.39,5
Debentures,31-07-2014,976507,105.197156,20,3007,0.23,7.39,5
Debentures,31-07-2014,967115,101.357782,6,2961,0.57,7.39,5
Debentures,31-07-2014,968523,105.247697,6,1579,0.38,7.39,5
Debentures,31-07-2014,971479,103.6757,15,2944,0.27,7.39,5
Debentures,31-07-2014,1003200,104.018705,4,3013,0.59,7.39,5
Debentures,31-07-2014,1007386,99.768123,10,2977,0.38,7.39,5
Debentures,31-07-2014,1005753,103.563891,20,3019,0.42,7.39,5
Debentures,31-07-2014,985591,104.220628,16,2924,0.21,7.39,5
Debentures,31-07-2014,979499,103.069308,19,3002,0.59,7.39,5
Debentures,31-07-2014,975244,102.564061,17,2984,0.2,7.39,5
Debentures,31-07-2014,970292,106.922792,17,3011,0.52,7.39,5
Debentures,31-07-2014,988770,103.541996,11,2985,0.1,7.39,5
Debentures,31-07-2014,970462,99.461833,20,3003,0.54,7.39,5
Debentures,31-07-2014,985336,103.358222,18,2996,0.17,7.39,5
Debentures,31-07-2014,980460,101.402975,14,3003,0.38,7.39,5
Debentures,31-07-2014,966718,104.790387,18,2956,0.48,7.39,5
Debentures,31-07-2014,973858,105.357001,20,3060,0.25,7.39,5
Debentures,31-07-2014,987387,179.9737,18,2953,0.26,7.39,5
Debentures,31-07-2014,960660,100.426371,13,2952,0.25,7.39,5
Debentures,31-07-2014,967291,104.886032,20,2922,0.23,7.39,5
Debentures,31-07-2014,959390,104.96053,14,2978,0.28,7.39,5
Debentures,31-07-2014,200000,105.745649,19,2996,0.23,7.39,5
Debentures,31-07-2014,1016747,106.711296,20,3006,0.3,7.39,5
Debentures,31-07-2014,977551,100.445046,17,3034,0.3,7.39,5
Debentures,31-07-2014,960776,103.959495,15,3048,0.34,7.39,5
Debentures,31-07-2014,972797,101.525128,8,3040,0.04,7.39,5
Debentures,31-07-2014,993556,99.210922,18,2962,0.58,7.39,5
Debentures,31-07-2014,985670,103.136717,18,2960,0.29,7.39,5
Debentures,31-07-2014,980268,103.535852,20,2944,0.18,7.39,5
Debentures,31-07-2014,976805,101.589803,15,2953,0.54,7.39,5
Debentures,31-07-2014,992732,106.582693,20,2421,0.22,7.39,5
Debentures,31-07-2014,970417,102.329123,20,2972,0.49,7.39,5
Debentures,31-07-2014,991800,106.37829,10,2976,0.22,7.39,5
Debentures,31-07-2014,200000,179.9737,5,2936,0.39,7.39,5
Debentures,31-07-2014,1009504,102.915125,20,2972,0.08,7.39,5
Debentures,31-07-2014,980804,107.973116,20,2975,0.39,7.39,5
Debentures,31-07-2014,1000455,102.038463,17,3049,0.22,7.39,5
Debentures,31-07-2014,992601,103.932908,18,2999,0.33,7.39,5
Debentures,31-07-2014,984146,100.53508,9,2962,0.35,7.39,5
Debentures,31-07-2014,1219616,103.96888,20,2992,0.55,7.39,5
Debentures,31-07-2014,984791,107.582531,5,2947,0.1,7.39,5
Debentures,31-07-2014,970265,103.064903,15,3009,0.55,7.39,5
Debentures,31-07-2014,977527,102.895827,20,3025,0.21,7.39,5
Debentures,31-07-2014,992827,107.309439,20,3036,0.19,7.39,5
Debentures,31-07-2014,975758,104.761334,18,2950,0.13,7.39,5
Debentures,31-07-2014,1001517,103.832176,15,2097,0.48,7.39,5
Debentures,31-07-2014,970357,169.480721,15,3022,0.13,7.39,5
Debentures,31-07-2014,966471,103.91701,18,3004,0.6,7.39,5
Debentures,31-07-2014,958481,102.888021,20,3011,0.18,7.39,5
Debentures,31-07-2014,985438,102.913763,20,2958,0.45,7.39,5
Debentures,31-07-2014,987519,103.906403,19,2971,0.26,7.39,5
Debentures,31-07-2014,967671,105.259641,19,2971,0.48,7.39,5
Debentures,31-07-2014,991218,103.84137,11,2985,0.51,7.39,5
Debentures,31-07-2014,998554,107.181918,7,3059,0.25,7.39,5
Debentures,31-07-2014,997080,103.779863,13,2970,0.15,7.39,5
Debentures,31-07-2014,974893,102.915203,20,2977,0.45,7.39,5
Debentures,31-07-2014,947252,102.005805,13,2955,0.38,7.39,5
Debentures,31-07-2014,1000835,103.273667,19,3000,0.52,7.39,5
Debentures,31-07-2014,990466,105.716986,13,3027,0.33,7.39,5
Debentures,31-07-2014,974198,106.543971,6,3017,0.14,7.39,5
Debentures,31-07-2014,985534,102.774228,18,3039,0.55,7.39,5
Debentures,31-07-2014,1012891,103.97246,16,2978,0.21,7.39,5
Debentures,31-07-2014,978139,105.554255,19,3001,0.13,7.39,5
Debentures,31-08-2014,973151,108.374607,19,3038,0.25,7.03,5.7
Debentures,31-08-2014,985887,103.292874,15,2966,0.16,7.03,5.7
Debentures,31-08-2014,1004165,107.576784,15,3011,0.22,7.03,5.7
Debentures,31-08-2014,991655,102.733169,4,3023,0.2,7.03,5.7
Debentures,31-08-2014,993294,104.700311,11,3021,0.13,7.03,5.7
Debentures,31-08-2014,990395,101.042732,10,3004,0.31,7.03,5.7
Debentures,31-08-2014,971869,108.439733,17,1751,0.19,7.03,5.7
Debentures,31-08-2014,982621,105.513029,4,2977,0.29,7.03,5.7
Debentures,31-08-2014,969650,105.995561,18,2996,0.35,7.03,5.7
Debentures,31-08-2014,956583,98.914557,19,3019,0.51,7.03,5.7
Debentures,31-08-2014,997945,104.648627,14,2946,0.08,7.03,5.7
Debentures,31-08-2014,200000,103.703147,19,3005,0.43,7.03,5.7
Debentures,31-08-2014,985077,105.205678,17,2967,0.47,7.03,5.7
Debentures,31-08-2014,974986,100.195605,18,3040,0.43,7.03,5.7
Debentures,31-08-2014,991140,107.036173,6,3026,0.2,7.03,5.7
Debentures,31-08-2014,986240,100.213211,14,3003,0.28,7.03,5.7
Debentures,31-08-2014,972494,102.826045,17,3032,0.44,7.03,5.7
Debentures,31-08-2014,1002827,106.424718,15,2968,0.52,7.03,5.7
Debentures,31-08-2014,981483,103.571011,16,2966,0.48,7.03,5.7
Debentures,31-08-2014,988628,100.177523,16,3023,0.29,7.03,5.7
Debentures,31-08-2014,995009,107.413639,17,3014,0.45,7.03,5.7
Debentures,31-08-2014,980551,104.244511,19,2962,0.35,7.03,5.7
Debentures,31-08-2014,1000079,107.894695,5,1567,0.42,7.03,5.7
Debentures,31-08-2014,1004625,99.651643,18,2963,0.03,7.03,5.7
Debentures,31-08-2014,990277,171.35575,20,2559,0.55,7.03,5.7
Debentures,31-08-2014,974663,104.868591,10,2966,0.41,7.03,5.7
Debentures,31-08-2014,973988,103.17301,18,3052,0.58,7.03,5.7
Debentures,31-08-2014,1004863,103.780311,6,2992,0.27,7.03,5.7
Debentures,31-08-2014,990400,105.376639,20,3069,0.34,7.03,5.7
Debentures,31-08-2014,998340,104.281836,20,3036,0.18,7.03,5.7
Debentures,31-08-2014,1004047,104.239869,19,3018,0.11,7.03,5.7
Debentures,31-08-2014,978946,105.271476,9,2950,0.06,7.03,5.7
Debentures,31-08-2014,995796,100.821558,18,2996,0.48,7.03,5.7
Debentures,31-08-2014,1004077,103.819046,19,2981,0.49,7.03,5.7
Debentures,31-08-2014,970132,106.607951,20,3005,0.5,7.03,5.7
Debentures,31-08-2014,986374,105.278853,17,2963,0.12,7.03,5.7
Debentures,31-08-2014,979582,105.093835,9,2968,0.53,7.03,5.7
Debentures,31-08-2014,1007835,103.043476,13,3078,0.31,7.03,5.7
Debentures,31-08-2014,966496,106.840654,4,2922,0.41,7.03,5.7
Debentures,31-08-2014,983155,103.129371,14,2980,0.53,7.03,5.7
Debentures,31-08-2014,972059,106.339114,6,3002,0.31,7.03,5.7
